chapter_id,chapter_number,motif_key,motif_type,subtype,count
hongloumeng_ch081,81,motif_green_blue,顏色,青色,1
hongloumeng_ch081,81,motif_haitang,花木,海棠,1
hongloumeng_ch081,81,motif_illness,身體,疾病,14
hongloumeng_ch081,81,motif_jade,物象,玉石,77
hongloumeng_ch081,81,motif_moon,自然,月,6
hongloumeng_ch081,81,motif_poetry,文藝,詩,5
hongloumeng_ch081,81,motif_purple,顏色,紫色,2
hongloumeng_ch081,81,motif_red,顏色,紅色,4
hongloumeng_ch081,81,motif_stone,物象,石,2
hongloumeng_ch081,81,motif_tea,飲食,茶,4
hongloumeng_ch081,81,motif_tears,情感身體,眼淚,3
hongloumeng_ch081,81,motif_tears,情感身體,哭泣,3
hongloumeng_ch081,81,motif_white,顏色,白色,2
hongloumeng_ch081,81,motif_wind,自然,風,1
hongloumeng_ch081,81,motif_wine,飲食,酒,1
hongloumeng_ch082,82,motif_bamboo,花木,竹,1
hongloumeng_ch082,82,motif_book,文藝,書,23
hongloumeng_ch082,82,motif_dream,夢幻,夢,4
hongloumeng_ch082,82,motif_flower,花木,泛花,2
hongloumeng_ch082,82,motif_fragrance,感官,香氣,3
hongloumeng_ch082,82,motif_green_blue,顏色,青色,1
hongloumeng_ch082,82,motif_illness,身體,疾病,8
hongloumeng_ch082,82,motif_jade,物象,玉石,132
hongloumeng_ch082,82,motif_moon,自然,月,4
hongloumeng_ch082,82,motif_poetry,文藝,詩,2
hongloumeng_ch082,82,motif_purple,顏色,紫色,36
hongloumeng_ch082,82,motif_rain,自然,雨,4
hongloumeng_ch082,82,motif_red,顏色,紅色,5
hongloumeng_ch082,82,motif_snow,自然,雪,14
hongloumeng_ch082,82,motif_tea,飲食,茶,7
hongloumeng_ch082,82,motif_tears,情感身體,眼淚,4
hongloumeng_ch082,82,motif_tears,情感身體,哭泣,12
hongloumeng_ch082,82,motif_white,顏色,白色,3
hongloumeng_ch082,82,motif_wind,自然,風,7
hongloumeng_ch083,83,motif_book,文藝,書,2
hongloumeng_ch083,83,motif_dream,夢幻,夢,1
hongloumeng_ch083,83,motif_flower,花木,泛花,2
hongloumeng_ch083,83,motif_fragrance,感官,香氣,4
hongloumeng_ch083,83,motif_gold,物象,金,21
hongloumeng_ch083,83,motif_green,顏色,綠色,1
hongloumeng_ch083,83,motif_illness,身體,疾病,15
hongloumeng_ch083,83,motif_jade,物象,玉石,38
hongloumeng_ch083,83,motif_medicine,身體,藥,7
hongloumeng_ch083,83,motif_moon,自然,月,6
hongloumeng_ch083,83,motif_poetry,文藝,詩,1
hongloumeng_ch083,83,motif_purple,顏色,紫色,26
hongloumeng_ch083,83,motif_red,顏色,紅色,4
hongloumeng_ch083,83,motif_snow,自然,雪,7
hongloumeng_ch083,83,motif_stone,物象,石,2
hongloumeng_ch083,83,motif_tea,飲食,茶,3
hongloumeng_ch083,83,motif_tears,情感身體,哭泣,9
hongloumeng_ch083,83,motif_tears,情感身體,眼淚,6
hongloumeng_ch083,83,motif_white,顏色,白色,3
hongloumeng_ch083,83,motif_wind,自然,風,5
hongloumeng_ch083,83,motif_wine,飲食,酒,4
hongloumeng_ch084,84,motif_bamboo,花木,竹,1
hongloumeng_ch084,84,motif_book,文藝,書,8
hongloumeng_ch084,84,motif_fragrance,感官,香氣,3
hongloumeng_ch084,84,motif_gold,物象,金,2
hongloumeng_ch084,84,motif_green_blue,顏色,青色,1
hongloumeng_ch084,84,motif_illness,身體,疾病,3
hongloumeng_ch084,84,motif_jade,物象,玉石,47
hongloumeng_ch084,84,motif_medicine,身體,藥,6
hongloumeng_ch084,84,motif_moon,自然,月,4
hongloumeng_ch084,84,motif_poetry,文藝,詩,1
hongloumeng_ch084,84,motif_red,顏色,紅色,3
hongloumeng_ch084,84,motif_tea,飲食,茶,3
hongloumeng_ch084,84,motif_tears,情感身體,眼淚,1
hongloumeng_ch084,84,motif_white,顏色,白色,2
hongloumeng_ch084,84,motif_wind,自然,風,5
hongloumeng_ch084,84,motif_wine,飲食,酒,2
hongloumeng_ch085,85,motif_book,文藝,書,10
hongloumeng_ch085,85,motif_flower,花木,泛花,4
hongloumeng_ch085,85,motif_fragrance,感官,香氣,1
hongloumeng_ch085,85,motif_gold,物象,金,3
hongloumeng_ch085,85,motif_haitang,花木,海棠,1
hongloumeng_ch085,85,motif_illness,身體,疾病,2
hongloumeng_ch085,85,motif_jade,物象,玉石,91
hongloumeng_ch085,85,motif_medicine,身體,藥,9
hongloumeng_ch085,85,motif_moon,自然,月,12
hongloumeng_ch085,85,motif_purple,顏色,紫色,4
hongloumeng_ch085,85,motif_rain,自然,雨,1
hongloumeng_ch085,85,motif_red,顏色,紅色,10
hongloumeng_ch085,85,motif_snow,自然,雪,1
hongloumeng_ch085,85,motif_song_drama,文藝,曲,1
hongloumeng_ch085,85,motif_tea,飲食,茶,2
hongloumeng_ch085,85,motif_tears,情感身體,眼淚,3
hongloumeng_ch085,85,motif_tears,情感身體,哭泣,6
hongloumeng_ch085,85,motif_white,顏色,白色,2
hongloumeng_ch085,85,motif_wind,自然,風,1
hongloumeng_ch085,85,motif_wine,飲食,酒,3
hongloumeng_ch086,86,motif_book,文藝,書,16
hongloumeng_ch086,86,motif_flower,花木,泛花,9
hongloumeng_ch086,86,motif_fragrance,感官,香氣,2
hongloumeng_ch086,86,motif_gold,物象,金,1
hongloumeng_ch086,86,motif_green_blue,顏色,青色,3
hongloumeng_ch086,86,motif_illness,身體,疾病,4
hongloumeng_ch086,86,motif_jade,物象,玉石,44
hongloumeng_ch086,86,motif_moon,自然,月,9
hongloumeng_ch086,86,motif_purple,顏色,紫色,5
hongloumeng_ch086,86,motif_rain,自然,雨,1
hongloumeng_ch086,86,motif_red,顏色,紅色,2
hongloumeng_ch086,86,motif_snow,自然,雪,1
hongloumeng_ch086,86,motif_song_drama,文藝,曲,3
hongloumeng_ch086,86,motif_stone,物象,石,2
hongloumeng_ch086,86,motif_tears,情感身體,哭泣,3
hongloumeng_ch086,86,motif_tears,情感身體,眼淚,1
hongloumeng_ch086,86,motif_white,顏色,白色,7
hongloumeng_ch086,86,motif_willow,花木,柳,2
hongloumeng_ch086,86,motif_wind,自然,風,4
hongloumeng_ch086,86,motif_wine,飲食,酒,20
hongloumeng_ch087,87,motif_book,文藝,書,7
hongloumeng_ch087,87,motif_chrysanthemum,花木,菊花,1
hongloumeng_ch087,87,motif_flower,花木,泛花,5
hongloumeng_ch087,87,motif_fragrance,感官,香氣,15
hongloumeng_ch087,87,motif_gold,物象,金,1
hongloumeng_ch087,87,motif_green_blue,顏色,青色,2
hongloumeng_ch087,87,motif_haitang,花木,海棠,1
hongloumeng_ch087,87,motif_illness,身體,疾病,5
hongloumeng_ch087,87,motif_jade,物象,玉石,116
hongloumeng_ch087,87,motif_medicine,身體,藥,1
hongloumeng_ch087,87,motif_moon,自然,月,6
hongloumeng_ch087,87,motif_poetry,文藝,詩,4
hongloumeng_ch087,87,motif_purple,顏色,紫色,16
hongloumeng_ch087,87,motif_rain,自然,雨,3
hongloumeng_ch087,87,motif_red,顏色,紅色,10
hongloumeng_ch087,87,motif_snow,自然,雪,17
hongloumeng_ch087,87,motif_song_drama,文藝,曲,4
hongloumeng_ch087,87,motif_stone,物象,石,2
hongloumeng_ch087,87,motif_tea,飲食,茶,3
hongloumeng_ch087,87,motif_tears,情感身體,哭泣,3
hongloumeng_ch087,87,motif_tears,情感身體,眼淚,5
hongloumeng_ch087,87,motif_white,顏色,白色,2
hongloumeng_ch087,87,motif_willow,花木,柳,3
hongloumeng_ch087,87,motif_wind,自然,風,11
hongloumeng_ch088,88,motif_book,文藝,書,4
hongloumeng_ch088,88,motif_flower,花木,泛花,3
hongloumeng_ch088,88,motif_fragrance,感官,香氣,1
hongloumeng_ch088,88,motif_gold,物象,金,3
hongloumeng_ch088,88,motif_illness,身體,疾病,1
hongloumeng_ch088,88,motif_jade,物象,玉石,7
hongloumeng_ch088,88,motif_moon,自然,月,3
hongloumeng_ch088,88,motif_poetry,文藝,詩,1
hongloumeng_ch088,88,motif_red,顏色,紅色,20
hongloumeng_ch088,88,motif_tea,飲食,茶,3
hongloumeng_ch088,88,motif_tears,情感身體,眼淚,3
hongloumeng_ch088,88,motif_tears,情感身體,哭泣,2
hongloumeng_ch088,88,motif_white,顏色,白色,8
hongloumeng_ch088,88,motif_wind,自然,風,1
hongloumeng_ch088,88,motif_wine,飲食,酒,1
hongloumeng_ch089,89,motif_book,文藝,書,9
hongloumeng_ch089,89,motif_dream,夢幻,夢,3
hongloumeng_ch089,89,motif_flower,花木,泛花,5
hongloumeng_ch089,89,motif_fragrance,感官,香氣,10
hongloumeng_ch089,89,motif_gold,物象,金,4
hongloumeng_ch089,89,motif_green,顏色,綠色,1
hongloumeng_ch089,89,motif_green_blue,顏色,青色,2
hongloumeng_ch089,89,motif_illness,身體,疾病,5
hongloumeng_ch089,89,motif_jade,物象,玉石,109
hongloumeng_ch089,89,motif_lotus,花木,蓮,1
hongloumeng_ch089,89,motif_medicine,身體,藥,1
hongloumeng_ch089,89,motif_moon,自然,月,17
hongloumeng_ch089,89,motif_poetry,文藝,詩,1
hongloumeng_ch089,89,motif_purple,顏色,紫色,32
hongloumeng_ch089,89,motif_red,顏色,紅色,4
hongloumeng_ch089,89,motif_snow,自然,雪,17
hongloumeng_ch089,89,motif_tea,飲食,茶,9
hongloumeng_ch089,89,motif_tears,情感身體,眼淚,4
hongloumeng_ch089,89,motif_white,顏色,白色,3
hongloumeng_ch089,89,motif_wind,自然,風,6
hongloumeng_ch089,89,motif_wine,飲食,酒,1
hongloumeng_ch090,90,motif_book,文藝,書,22
hongloumeng_ch090,90,motif_flower,花木,泛花,3
hongloumeng_ch090,90,motif_gold,物象,金,6
hongloumeng_ch090,90,motif_green_blue,顏色,青色,1
hongloumeng_ch090,90,motif_illness,身體,疾病,10
hongloumeng_ch090,90,motif_jade,物象,玉石,36
hongloumeng_ch090,90,motif_medicine,身體,藥,1
hongloumeng_ch090,90,motif_poetry,文藝,詩,1
hongloumeng_ch090,90,motif_purple,顏色,紫色,30
hongloumeng_ch090,90,motif_red,顏色,紅色,4
hongloumeng_ch090,90,motif_snow,自然,雪,22
hongloumeng_ch090,90,motif_stone,物象,石,1
hongloumeng_ch090,90,motif_tea,飲食,茶,1
hongloumeng_ch090,90,motif_tears,情感身體,哭泣,1
hongloumeng_ch090,90,motif_tears,情感身體,眼淚,1
hongloumeng_ch090,90,motif_white,顏色,白色,8
hongloumeng_ch090,90,motif_wine,飲食,酒,6
hongloumeng_ch091,91,motif_book,文藝,書,3
hongloumeng_ch091,91,motif_dream,夢幻,夢,1
hongloumeng_ch091,91,motif_flower,花木,泛花,3
hongloumeng_ch091,91,motif_fragrance,感官,香氣,3
hongloumeng_ch091,91,motif_gold,物象,金,33
hongloumeng_ch091,91,motif_green,顏色,綠色,1
hongloumeng_ch091,91,motif_illness,身體,疾病,7
hongloumeng_ch091,91,motif_jade,物象,玉石,47
hongloumeng_ch091,91,motif_moon,自然,月,1
hongloumeng_ch091,91,motif_poetry,文藝,詩,1
hongloumeng_ch091,91,motif_purple,顏色,紫色,5
hongloumeng_ch091,91,motif_red,顏色,紅色,6
hongloumeng_ch091,91,motif_snow,自然,雪,1
hongloumeng_ch091,91,motif_stone,物象,石,1
hongloumeng_ch091,91,motif_tears,情感身體,哭泣,2
hongloumeng_ch091,91,motif_tears,情感身體,眼淚,1
hongloumeng_ch091,91,motif_white,顏色,白色,2
hongloumeng_ch091,91,motif_wind,自然,風,3
hongloumeng_ch091,91,motif_wine,飲食,酒,6
hongloumeng_ch092,92,motif_book,文藝,書,7
hongloumeng_ch092,92,motif_flower,花木,泛花,4
hongloumeng_ch092,92,motif_gold,物象,金,3
hongloumeng_ch092,92,motif_illness,身體,疾病,1
hongloumeng_ch092,92,motif_jade,物象,玉石,26
hongloumeng_ch092,92,motif_moon,自然,月,7
hongloumeng_ch092,92,motif_poetry,文藝,詩,1
hongloumeng_ch092,92,motif_purple,顏色,紫色,35
hongloumeng_ch092,92,motif_rain,自然,雨,5
hongloumeng_ch092,92,motif_red,顏色,紅色,6
hongloumeng_ch092,92,motif_snow,自然,雪,2
hongloumeng_ch092,92,motif_stone,物象,石,2
hongloumeng_ch092,92,motif_tea,飲食,茶,2
hongloumeng_ch092,92,motif_tears,情感身體,哭泣,6
hongloumeng_ch092,92,motif_white,顏色,白色,7
hongloumeng_ch092,92,motif_willow,花木,柳,2
hongloumeng_ch092,92,motif_wine,飲食,酒,4
hongloumeng_ch093,93,motif_book,文藝,書,9
hongloumeng_ch093,93,motif_flower,花木,泛花,4
hongloumeng_ch093,93,motif_fragrance,感官,香氣,3
hongloumeng_ch093,93,motif_green_blue,顏色,青色,1
hongloumeng_ch093,93,motif_illness,身體,疾病,4
hongloumeng_ch093,93,motif_jade,物象,玉石,26
hongloumeng_ch093,93,motif_medicine,身體,藥,1
hongloumeng_ch093,93,motif_moon,自然,月,24
hongloumeng_ch093,93,motif_poetry,文藝,詩,1
hongloumeng_ch093,93,motif_purple,顏色,紫色,1
hongloumeng_ch093,93,motif_red,顏色,紅色,2
hongloumeng_ch093,93,motif_song_drama,文藝,曲,1
hongloumeng_ch093,93,motif_tears,情感身體,哭泣,1
hongloumeng_ch093,93,motif_tears,情感身體,眼淚,1
hongloumeng_ch093,93,motif_white,顏色,白色,2
hongloumeng_ch093,93,motif_wind,自然,風,2
hongloumeng_ch093,93,motif_wine,飲食,酒,4
hongloumeng_ch094,94,motif_book,文藝,書,3
hongloumeng_ch094,94,motif_flower,花木,泛花,23
hongloumeng_ch094,94,motif_gold,物象,金,1
hongloumeng_ch094,94,motif_haitang,花木,海棠,8
hongloumeng_ch094,94,motif_illness,身體,疾病,5
hongloumeng_ch094,94,motif_jade,物象,玉石,63
hongloumeng_ch094,94,motif_moon,自然,月,14
hongloumeng_ch094,94,motif_poetry,文藝,詩,5
hongloumeng_ch094,94,motif_purple,顏色,紫色,11
hongloumeng_ch094,94,motif_rain,自然,雨,1
hongloumeng_ch094,94,motif_red,顏色,紅色,6
hongloumeng_ch094,94,motif_snow,自然,雪,3
hongloumeng_ch094,94,motif_stone,物象,石,1
hongloumeng_ch094,94,motif_tea,飲食,茶,4
hongloumeng_ch094,94,motif_tears,情感身體,眼淚,3
hongloumeng_ch094,94,motif_tears,情感身體,哭泣,6
hongloumeng_ch094,94,motif_white,顏色,白色,8
hongloumeng_ch094,94,motif_wind,自然,風,2
hongloumeng_ch094,94,motif_wine,飲食,酒,4
hongloumeng_ch095,95,motif_book,文藝,書,7
hongloumeng_ch095,95,motif_flower,花木,泛花,6
hongloumeng_ch095,95,motif_fragrance,感官,香氣,1
hongloumeng_ch095,95,motif_gold,物象,金,3
hongloumeng_ch095,95,motif_green_blue,顏色,青色,3
hongloumeng_ch095,95,motif_haitang,花木,海棠,2
hongloumeng_ch095,95,motif_illness,身體,疾病,13
hongloumeng_ch095,95,motif_jade,物象,玉石,101
hongloumeng_ch095,95,motif_medicine,身體,藥,3
hongloumeng_ch095,95,motif_moon,自然,月,8
hongloumeng_ch095,95,motif_purple,顏色,紫色,3
hongloumeng_ch095,95,motif_rain,自然,雨,1
hongloumeng_ch095,95,motif_red,顏色,紅色,2
hongloumeng_ch095,95,motif_stone,物象,石,3
hongloumeng_ch095,95,motif_tea,飲食,茶,1
hongloumeng_ch095,95,motif_tears,情感身體,哭泣,6
hongloumeng_ch095,95,motif_tears,情感身體,眼淚,5
hongloumeng_ch095,95,motif_white,顏色,白色,3
hongloumeng_ch095,95,motif_wind,自然,風,2
hongloumeng_ch096,96,motif_book,文藝,書,1
hongloumeng_ch096,96,motif_flower,花木,泛花,2
hongloumeng_ch096,96,motif_gold,物象,金,4
hongloumeng_ch096,96,motif_illness,身體,疾病,10
hongloumeng_ch096,96,motif_jade,物象,玉石,88
hongloumeng_ch096,96,motif_medicine,身體,藥,2
hongloumeng_ch096,96,motif_moon,自然,月,3
hongloumeng_ch096,96,motif_peach_blossom,花木,桃花,1
hongloumeng_ch096,96,motif_purple,顏色,紫色,18
hongloumeng_ch096,96,motif_red,顏色,紅色,2
hongloumeng_ch096,96,motif_snow,自然,雪,1
hongloumeng_ch096,96,motif_stone,物象,石,1
hongloumeng_ch096,96,motif_tears,情感身體,眼淚,7
hongloumeng_ch096,96,motif_tears,情感身體,哭泣,9
hongloumeng_ch096,96,motif_white,顏色,白色,11
hongloumeng_ch096,96,motif_wind,自然,風,2
hongloumeng_ch097,97,motif_book,文藝,書,2
hongloumeng_ch097,97,motif_dream,夢幻,夢,4
hongloumeng_ch097,97,motif_flower,花木,泛花,3
hongloumeng_ch097,97,motif_fragrance,感官,香氣,1
hongloumeng_ch097,97,motif_gold,物象,金,5
hongloumeng_ch097,97,motif_green_blue,顏色,青色,2
hongloumeng_ch097,97,motif_illness,身體,疾病,19
hongloumeng_ch097,97,motif_jade,物象,玉石,99
hongloumeng_ch097,97,motif_medicine,身體,藥,3
hongloumeng_ch097,97,motif_moon,自然,月,1
hongloumeng_ch097,97,motif_poetry,文藝,詩,6
hongloumeng_ch097,97,motif_purple,顏色,紫色,61
hongloumeng_ch097,97,motif_rain,自然,雨,4
hongloumeng_ch097,97,motif_red,顏色,紅色,3
hongloumeng_ch097,97,motif_snow,自然,雪,42
hongloumeng_ch097,97,motif_tea,飲食,茶,1
hongloumeng_ch097,97,motif_tears,情感身體,哭泣,13
hongloumeng_ch097,97,motif_tears,情感身體,眼淚,13
hongloumeng_ch097,97,motif_white,顏色,白色,12
hongloumeng_ch097,97,motif_wind,自然,風,3
hongloumeng_ch097,97,motif_wine,飲食,酒,3
hongloumeng_ch098,98,motif_bamboo,花木,竹,2
hongloumeng_ch098,98,motif_book,文藝,書,1
hongloumeng_ch098,98,motif_dream,夢幻,夢,3
hongloumeng_ch098,98,motif_fragrance,感官,香氣,2
hongloumeng_ch098,98,motif_gold,物象,金,1
hongloumeng_ch098,98,motif_illness,身體,疾病,24
hongloumeng_ch098,98,motif_jade,物象,玉石,97
hongloumeng_ch098,98,motif_medicine,身體,藥,4
hongloumeng_ch098,98,motif_moon,自然,月,2
hongloumeng_ch098,98,motif_poetry,文藝,詩,1
hongloumeng_ch098,98,motif_purple,顏色,紫色,13
hongloumeng_ch098,98,motif_rain,自然,雨,1
hongloumeng_ch098,98,motif_red,顏色,紅色,3
hongloumeng_ch098,98,motif_snow,自然,雪,2
hongloumeng_ch098,98,motif_stone,物象,石,3
hongloumeng_ch098,98,motif_tea,飲食,茶,1
hongloumeng_ch098,98,motif_tears,情感身體,哭泣,23
hongloumeng_ch098,98,motif_tears,情感身體,眼淚,12
hongloumeng_ch098,98,motif_white,顏色,白色,7
hongloumeng_ch098,98,motif_wind,自然,風,3
hongloumeng_ch098,98,motif_wine,飲食,酒,1
hongloumeng_ch099,99,motif_book,文藝,書,16
hongloumeng_ch099,99,motif_flower,花木,泛花,7
hongloumeng_ch099,99,motif_gold,物象,金,4
hongloumeng_ch099,99,motif_green_blue,顏色,青色,1
hongloumeng_ch099,99,motif_illness,身體,疾病,5
hongloumeng_ch099,99,motif_jade,物象,玉石,13
hongloumeng_ch099,99,motif_moon,自然,月,4
hongloumeng_ch099,99,motif_red,顏色,紅色,1
hongloumeng_ch099,99,motif_white,顏色,白色,5
hongloumeng_ch099,99,motif_wine,飲食,酒,12
hongloumeng_ch100,100,motif_book,文藝,書,2
hongloumeng_ch100,100,motif_flower,花木,泛花,5
hongloumeng_ch100,100,motif_fragrance,感官,香氣,12
hongloumeng_ch100,100,motif_gold,物象,金,19
hongloumeng_ch100,100,motif_illness,身體,疾病,1
hongloumeng_ch100,100,motif_jade,物象,玉石,20
hongloumeng_ch100,100,motif_purple,顏色,紫色,3
hongloumeng_ch100,100,motif_red,顏色,紅色,4
hongloumeng_ch100,100,motif_snow,自然,雪,1
hongloumeng_ch100,100,motif_tears,情感身體,哭泣,12
hongloumeng_ch100,100,motif_tears,情感身體,眼淚,4
hongloumeng_ch100,100,motif_white,顏色,白色,8
hongloumeng_ch100,100,motif_wind,自然,風,1
hongloumeng_ch100,100,motif_wine,飲食,酒,7
hongloumeng_ch101,101,motif_book,文藝,書,1
hongloumeng_ch101,101,motif_dream,夢幻,夢,3
hongloumeng_ch101,101,motif_flower,花木,泛花,8
hongloumeng_ch101,101,motif_fragrance,感官,香氣,4
hongloumeng_ch101,101,motif_gold,物象,金,1
hongloumeng_ch101,101,motif_illness,身體,疾病,3
hongloumeng_ch101,101,motif_jade,物象,玉石,18
hongloumeng_ch101,101,motif_medicine,身體,藥,1
hongloumeng_ch101,101,motif_moon,自然,月,5
hongloumeng_ch101,101,motif_rain,自然,雨,1
hongloumeng_ch101,101,motif_red,顏色,紅色,8
hongloumeng_ch101,101,motif_stone,物象,石,1
hongloumeng_ch101,101,motif_tea,飲食,茶,8
hongloumeng_ch101,101,motif_tears,情感身體,哭泣,9
hongloumeng_ch101,101,motif_tears,情感身體,眼淚,4
hongloumeng_ch101,101,motif_white,顏色,白色,6
hongloumeng_ch101,101,motif_willow,花木,柳,1
hongloumeng_ch101,101,motif_wind,自然,風,4
hongloumeng_ch101,101,motif_wine,飲食,酒,5
hongloumeng_ch102,102,motif_book,文藝,書,5
hongloumeng_ch102,102,motif_flower,花木,泛花,8
hongloumeng_ch102,102,motif_fragrance,感官,香氣,3
hongloumeng_ch102,102,motif_gold,物象,金,1
hongloumeng_ch102,102,motif_green,顏色,綠色,2
hongloumeng_ch102,102,motif_green_blue,顏色,青色,1
hongloumeng_ch102,102,motif_hibiscus,花木,芙蓉,1
hongloumeng_ch102,102,motif_illness,身體,疾病,16
hongloumeng_ch102,102,motif_jade,物象,玉石,10
hongloumeng_ch102,102,motif_medicine,身體,藥,3
hongloumeng_ch102,102,motif_moon,自然,月,4
hongloumeng_ch102,102,motif_red,顏色,紅色,3
hongloumeng_ch102,102,motif_tea,飲食,茶,1
hongloumeng_ch102,102,motif_tears,情感身體,哭泣,1
hongloumeng_ch102,102,motif_white,顏色,白色,8
hongloumeng_ch102,102,motif_willow,花木,柳,1
hongloumeng_ch102,102,motif_wind,自然,風,3
hongloumeng_ch103,103,motif_flower,花木,泛花,1
hongloumeng_ch103,103,motif_fragrance,感官,香氣,45
hongloumeng_ch103,103,motif_gold,物象,金,23
hongloumeng_ch103,103,motif_green_blue,顏色,青色,1
hongloumeng_ch103,103,motif_illness,身體,疾病,6
hongloumeng_ch103,103,motif_jade,物象,玉石,2
hongloumeng_ch103,103,motif_medicine,身體,藥,17
hongloumeng_ch103,103,motif_moon,自然,月,1
hongloumeng_ch103,103,motif_rain,自然,雨,11
hongloumeng_ch103,103,motif_red,顏色,紅色,1
hongloumeng_ch103,103,motif_tears,情感身體,哭泣,11
hongloumeng_ch103,103,motif_white,顏色,白色,12
hongloumeng_ch103,103,motif_wind,自然,風,2
hongloumeng_ch104,104,motif_book,文藝,書,2
hongloumeng_ch104,104,motif_fragrance,感官,香氣,1
hongloumeng_ch104,104,motif_gold,物象,金,5
hongloumeng_ch104,104,motif_illness,身體,疾病,5
hongloumeng_ch104,104,motif_jade,物象,玉石,22
hongloumeng_ch104,104,motif_moon,自然,月,2
hongloumeng_ch104,104,motif_poetry,文藝,詩,1
hongloumeng_ch104,104,motif_purple,顏色,紫色,5
hongloumeng_ch104,104,motif_rain,自然,雨,22
hongloumeng_ch104,104,motif_red,顏色,紅色,1
hongloumeng_ch104,104,motif_tea,飲食,茶,2
hongloumeng_ch104,104,motif_tears,情感身體,哭泣,2
hongloumeng_ch104,104,motif_tears,情感身體,眼淚,3
hongloumeng_ch104,104,motif_white,顏色,白色,6
hongloumeng_ch104,104,motif_wind,自然,風,3
hongloumeng_ch104,104,motif_wine,飲食,酒,12
hongloumeng_ch105,105,motif_book,文藝,書,2
hongloumeng_ch105,105,motif_fragrance,感官,香氣,1
hongloumeng_ch105,105,motif_gold,物象,金,9
hongloumeng_ch105,105,motif_green_blue,顏色,青色,1
hongloumeng_ch105,105,motif_illness,身體,疾病,4
hongloumeng_ch105,105,motif_jade,物象,玉石,8
hongloumeng_ch105,105,motif_tea,飲食,茶,1
hongloumeng_ch105,105,motif_tears,情感身體,眼淚,7
hongloumeng_ch105,105,motif_tears,情感身體,哭泣,13
hongloumeng_ch105,105,motif_white,顏色,白色,2
hongloumeng_ch105,105,motif_wind,自然,風,1
hongloumeng_ch105,105,motif_wine,飲食,酒,2
hongloumeng_ch106,106,motif_book,文藝,書,4
hongloumeng_ch106,106,motif_flower,花木,泛花,2
hongloumeng_ch106,106,motif_fragrance,感官,香氣,3
hongloumeng_ch106,106,motif_gold,物象,金,3
hongloumeng_ch106,106,motif_illness,身體,疾病,4
hongloumeng_ch106,106,motif_jade,物象,玉石,8
hongloumeng_ch106,106,motif_medicine,身體,藥,1
hongloumeng_ch106,106,motif_moon,自然,月,2
hongloumeng_ch106,106,motif_poetry,文藝,詩,1
hongloumeng_ch106,106,motif_red,顏色,紅色,1
hongloumeng_ch106,106,motif_tears,情感身體,眼淚,8
hongloumeng_ch106,106,motif_tears,情感身體,哭泣,16
hongloumeng_ch106,106,motif_white,顏色,白色,1
hongloumeng_ch106,106,motif_wind,自然,風,3
hongloumeng_ch106,106,motif_wine,飲食,酒,1
hongloumeng_ch107,107,motif_flower,花木,泛花,1
hongloumeng_ch107,107,motif_gold,物象,金,2
hongloumeng_ch107,107,motif_illness,身體,疾病,3
hongloumeng_ch107,107,motif_jade,物象,玉石,6
hongloumeng_ch107,107,motif_rain,自然,雨,2
hongloumeng_ch107,107,motif_red,顏色,紅色,1
hongloumeng_ch107,107,motif_stone,物象,石,2
hongloumeng_ch107,107,motif_tears,情感身體,哭泣,17
hongloumeng_ch107,107,motif_tears,情感身體,眼淚,7
hongloumeng_ch107,107,motif_white,顏色,白色,2
hongloumeng_ch107,107,motif_wind,自然,風,3
hongloumeng_ch107,107,motif_wine,飲食,酒,5
hongloumeng_ch108,108,motif_bamboo,花木,竹,2
hongloumeng_ch108,108,motif_book,文藝,書,3
hongloumeng_ch108,108,motif_dream,夢幻,夢,1
hongloumeng_ch108,108,motif_flower,花木,泛花,4
hongloumeng_ch108,108,motif_fragrance,感官,香氣,2
hongloumeng_ch108,108,motif_gold,物象,金,2
hongloumeng_ch108,108,motif_green,顏色,綠色,1
hongloumeng_ch108,108,motif_green_blue,顏色,青色,1
hongloumeng_ch108,108,motif_hibiscus,花木,芙蓉,1
hongloumeng_ch108,108,motif_illness,身體,疾病,5
hongloumeng_ch108,108,motif_jade,物象,玉石,53
hongloumeng_ch108,108,motif_moon,自然,月,2
hongloumeng_ch108,108,motif_poetry,文藝,詩,1
hongloumeng_ch108,108,motif_red,顏色,紅色,4
hongloumeng_ch108,108,motif_song_drama,文藝,曲,3
hongloumeng_ch108,108,motif_tears,情感身體,眼淚,4
hongloumeng_ch108,108,motif_tears,情感身體,哭泣,7
hongloumeng_ch108,108,motif_white,顏色,白色,5
hongloumeng_ch108,108,motif_willow,花木,柳,1
hongloumeng_ch108,108,motif_wind,自然,風,2
hongloumeng_ch108,108,motif_wine,飲食,酒,16
hongloumeng_ch109,109,motif_book,文藝,書,1
hongloumeng_ch109,109,motif_dream,夢幻,夢,14
hongloumeng_ch109,109,motif_flower,花木,泛花,4
hongloumeng_ch109,109,motif_fragrance,感官,香氣,1
hongloumeng_ch109,109,motif_green_blue,顏色,青色,1
hongloumeng_ch109,109,motif_illness,身體,疾病,25
hongloumeng_ch109,109,motif_jade,物象,玉石,94
hongloumeng_ch109,109,motif_medicine,身體,藥,3
hongloumeng_ch109,109,motif_moon,自然,月,18
hongloumeng_ch109,109,motif_poetry,文藝,詩,1
hongloumeng_ch109,109,motif_red,顏色,紅色,8
hongloumeng_ch109,109,motif_stone,物象,石,1
